sample_id,parent_source_id,image_path,nucleus_contour_path,cytoplasm_contour_path,technical_valid,technical_exclusion_reason,width,height,diagnostic_class_if_available,image_mode,dtype,nucleus_points,cytoplasm_points,nucleus_area_gt_pixels,cell_area_gt_pixels,cytoplasm_only_area_gt_pixels,nucleus_perimeter_gt_pixels,nucleus_outside_cell_pixels,nc_ratio_defined,circularity_defined
Dyskeratotic__072_14,Dyskeratotic__072,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_14.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_14_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_14_cyt.dat,TRUE,,83,81,Dyskeratotic,RGB,uint8,11,12,689,2141,1452,142,0,TRUE,TRUE
Dyskeratotic__072_15,Dyskeratotic__072,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_15.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_15_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\072_15_cyt.dat,TRUE,,104,93,Dyskeratotic,RGB,uint8,10,14,496,4729,4233,112,0,TRUE,TRUE
Dyskeratotic__073_01,Dyskeratotic__073,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_01_cyt.dat,TRUE,,136,134,Dyskeratotic,RGB,uint8,9,12,1581,8152,6571,198,0,TRUE,TRUE
Dyskeratotic__073_02,Dyskeratotic__073,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_02_cyt.dat,TRUE,,127,96,Dyskeratotic,RGB,uint8,9,13,933,3858,2925,142,0,TRUE,TRUE
Dyskeratotic__073_03,Dyskeratotic__073,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_03_cyt.dat,TRUE,,114,64,Dyskeratotic,RGB,uint8,9,13,465,2524,2059,104,0,TRUE,TRUE
Dyskeratotic__073_04,Dyskeratotic__073,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_04_cyt.dat,TRUE,,124,85,Dyskeratotic,RGB,uint8,11,13,823,4111,3288,142,0,TRUE,TRUE
Dyskeratotic__073_05,Dyskeratotic__073,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\073_05_cyt.dat,TRUE,,115,106,Dyskeratotic,RGB,uint8,9,10,1220,4915,3695,162,0,TRUE,TRUE
Dyskeratotic__074_01,Dyskeratotic__074,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_01_cyt.dat,TRUE,,122,94,Dyskeratotic,RGB,uint8,11,17,746,5511,4765,138,0,TRUE,TRUE
Dyskeratotic__074_02,Dyskeratotic__074,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_02_cyt.dat,TRUE,,93,115,Dyskeratotic,RGB,uint8,12,26,655,4613,3958,126,0,TRUE,TRUE
Dyskeratotic__074_03,Dyskeratotic__074,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_03_cyt.dat,TRUE,,178,172,Dyskeratotic,RGB,uint8,12,28,750,15521,14771,134,0,TRUE,TRUE
Dyskeratotic__074_04,Dyskeratotic__074,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_04_cyt.dat,TRUE,,130,106,Dyskeratotic,RGB,uint8,13,21,1215,6582,5367,174,0,TRUE,TRUE
Dyskeratotic__074_05,Dyskeratotic__074,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\074_05_cyt.dat,TRUE,,103,101,Dyskeratotic,RGB,uint8,11,14,1395,4670,3275,178,0,TRUE,TRUE
Dyskeratotic__075_01,Dyskeratotic__075,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_01_cyt.dat,TRUE,,111,108,Dyskeratotic,RGB,uint8,11,24,997,6180,5183,154,0,TRUE,TRUE
Dyskeratotic__075_02,Dyskeratotic__075,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\075_02_cyt.dat,TRUE,,178,156,Dyskeratotic,RGB,uint8,15,25,1259,13548,12289,182,0,TRUE,TRUE
Dyskeratotic__076_01,Dyskeratotic__076,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_01_cyt.dat,TRUE,,137,109,Dyskeratotic,RGB,uint8,11,21,926,5934,5008,152,0,TRUE,TRUE
Dyskeratotic__076_02,Dyskeratotic__076,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\076_02_cyt.dat,TRUE,,106,87,Dyskeratotic,RGB,uint8,12,21,1173,4352,3179,164,0,TRUE,TRUE
Dyskeratotic__077_01,Dyskeratotic__077,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_01_cyt.dat,TRUE,,141,122,Dyskeratotic,RGB,uint8,13,20,1375,9779,8404,174,0,TRUE,TRUE
Dyskeratotic__077_02,Dyskeratotic__077,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\077_02_cyt.dat,TRUE,,142,140,Dyskeratotic,RGB,uint8,14,20,1564,10266,8702,182,0,TRUE,TRUE
Dyskeratotic__078_01,Dyskeratotic__078,data\raw\sipakmed\im_Dyskeratotic\CROPPED\078_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\078_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\078_01_cyt.dat,TRUE,,120,138,Dyskeratotic,RGB,uint8,10,17,1170,8267,7097,162,0,TRUE,TRUE
Dyskeratotic__079_01,Dyskeratotic__079,data\raw\sipakmed\im_Dyskeratotic\CROPPED\079_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\079_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\079_01_cyt.dat,TRUE,,157,154,Dyskeratotic,RGB,uint8,11,22,1145,11650,10505,178,0,TRUE,TRUE
Dyskeratotic__080_01,Dyskeratotic__080,data\raw\sipakmed\im_Dyskeratotic\CROPPED\080_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\080_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\080_01_cyt.dat,TRUE,,164,143,Dyskeratotic,RGB,uint8,11,15,3495,11860,8365,286,0,TRUE,TRUE
Dyskeratotic__081_01,Dyskeratotic__081,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_01_cyt.dat,TRUE,,148,95,Dyskeratotic,RGB,uint8,16,25,1026,7080,6054,166,0,TRUE,TRUE
Dyskeratotic__081_02,Dyskeratotic__081,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_02_cyt.dat,TRUE,,107,142,Dyskeratotic,RGB,uint8,13,29,544,4329,3785,118,0,TRUE,TRUE
Dyskeratotic__081_03,Dyskeratotic__081,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_03_cyt.dat,TRUE,,125,109,Dyskeratotic,RGB,uint8,12,16,827,5097,4270,148,0,TRUE,TRUE
Dyskeratotic__081_04,Dyskeratotic__081,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_04_cyt.dat,TRUE,,177,161,Dyskeratotic,RGB,uint8,11,26,744,13170,12426,148,0,TRUE,TRUE
Dyskeratotic__081_05,Dyskeratotic__081,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\081_05_cyt.dat,TRUE,,175,157,Dyskeratotic,RGB,uint8,17,20,1182,10114,8932,182,0,TRUE,TRUE
Dyskeratotic__082_01,Dyskeratotic__082,data\raw\sipakmed\im_Dyskeratotic\CROPPED\082_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\082_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\082_01_cyt.dat,TRUE,,162,139,Dyskeratotic,RGB,uint8,13,29,1244,11914,10670,180,0,TRUE,TRUE
Dyskeratotic__083_01,Dyskeratotic__083,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_01_cyt.dat,TRUE,,160,132,Dyskeratotic,RGB,uint8,12,15,2024,11472,9448,204,0,TRUE,TRUE
Dyskeratotic__083_02,Dyskeratotic__083,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_02_cyt.dat,TRUE,,131,105,Dyskeratotic,RGB,uint8,9,13,1119,7202,6083,162,0,TRUE,TRUE
Dyskeratotic__083_03,Dyskeratotic__083,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\083_03_cyt.dat,TRUE,,153,91,Dyskeratotic,RGB,uint8,11,25,664,7164,6500,128,0,TRUE,TRUE
Dyskeratotic__084_01,Dyskeratotic__084,data\raw\sipakmed\im_Dyskeratotic\CROPPED\084_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\084_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\084_01_cyt.dat,TRUE,,120,123,Dyskeratotic,RGB,uint8,12,20,1090,6208,5118,162,0,TRUE,TRUE
Dyskeratotic__085_01,Dyskeratotic__085,data\raw\sipakmed\im_Dyskeratotic\CROPPED\085_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\085_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\085_01_cyt.dat,TRUE,,124,112,Dyskeratotic,RGB,uint8,12,18,946,6923,5977,158,0,TRUE,TRUE
Dyskeratotic__086_01,Dyskeratotic__086,data\raw\sipakmed\im_Dyskeratotic\CROPPED\086_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\086_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\086_01_cyt.dat,TRUE,,104,123,Dyskeratotic,RGB,uint8,9,18,724,6245,5521,142,0,TRUE,TRUE
Dyskeratotic__087_01,Dyskeratotic__087,data\raw\sipakmed\im_Dyskeratotic\CROPPED\087_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\087_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\087_01_cyt.dat,TRUE,,110,89,Dyskeratotic,RGB,uint8,11,13,1379,4039,2660,190,0,TRUE,TRUE
Dyskeratotic__088_01,Dyskeratotic__088,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_01_cyt.dat,TRUE,,72,80,Dyskeratotic,RGB,uint8,10,14,457,1549,1092,102,0,TRUE,TRUE
Dyskeratotic__088_02,Dyskeratotic__088,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_02_cyt.dat,TRUE,,91,104,Dyskeratotic,RGB,uint8,12,16,964,4417,3453,162,0,TRUE,TRUE
Dyskeratotic__088_03,Dyskeratotic__088,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\088_03_cyt.dat,TRUE,,104,97,Dyskeratotic,RGB,uint8,12,16,634,4811,4177,118,0,TRUE,TRUE
Dyskeratotic__089_01,Dyskeratotic__089,data\raw\sipakmed\im_Dyskeratotic\CROPPED\089_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\089_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\089_01_cyt.dat,TRUE,,138,130,Dyskeratotic,RGB,uint8,13,25,965,9526,8561,158,0,TRUE,TRUE
Dyskeratotic__090_01,Dyskeratotic__090,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_01_cyt.dat,TRUE,,141,143,Dyskeratotic,RGB,uint8,12,22,699,7994,7295,130,0,TRUE,TRUE
Dyskeratotic__090_02,Dyskeratotic__090,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_02_cyt.dat,TRUE,,91,159,Dyskeratotic,RGB,uint8,14,14,1140,6932,5792,170,0,TRUE,TRUE
Dyskeratotic__090_03,Dyskeratotic__090,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_03_cyt.dat,TRUE,,120,139,Dyskeratotic,RGB,uint8,9,15,868,8382,7514,148,0,TRUE,TRUE
Dyskeratotic__090_04,Dyskeratotic__090,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\090_04_cyt.dat,TRUE,,125,155,Dyskeratotic,RGB,uint8,9,17,1519,8920,7401,180,0,TRUE,TRUE
Dyskeratotic__091_01,Dyskeratotic__091,data\raw\sipakmed\im_Dyskeratotic\CROPPED\091_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\091_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\091_01_cyt.dat,TRUE,,117,78,Dyskeratotic,RGB,uint8,9,11,1460,4394,2934,182,0,TRUE,TRUE
Dyskeratotic__092_01,Dyskeratotic__092,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_01_cyt.dat,TRUE,,131,123,Dyskeratotic,RGB,uint8,10,15,1502,7953,6451,178,0,TRUE,TRUE
Dyskeratotic__092_02,Dyskeratotic__092,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_02_cyt.dat,TRUE,,140,103,Dyskeratotic,RGB,uint8,8,12,668,4595,3927,162,0,TRUE,TRUE
Dyskeratotic__092_03,Dyskeratotic__092,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_03_cyt.dat,TRUE,,97,67,Dyskeratotic,RGB,uint8,9,11,443,2072,1629,106,0,TRUE,TRUE
Dyskeratotic__092_04,Dyskeratotic__092,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\092_04_cyt.dat,TRUE,,103,66,Dyskeratotic,RGB,uint8,10,14,547,1961,1414,128,0,TRUE,TRUE
Dyskeratotic__093_01,Dyskeratotic__093,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_01_cyt.dat,TRUE,,167,161,Dyskeratotic,RGB,uint8,13,29,1614,14752,13138,186,0,TRUE,TRUE
Dyskeratotic__093_02,Dyskeratotic__093,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_02_cyt.dat,TRUE,,98,135,Dyskeratotic,RGB,uint8,11,19,598,5907,5309,118,0,TRUE,TRUE
Dyskeratotic__093_03,Dyskeratotic__093,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_03_cyt.dat,TRUE,,218,151,Dyskeratotic,RGB,uint8,10,25,877,14271,13394,138,0,TRUE,TRUE
Dyskeratotic__093_04,Dyskeratotic__093,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\093_04_cyt.dat,TRUE,,139,172,Dyskeratotic,RGB,uint8,10,23,854,12901,12047,138,0,TRUE,TRUE
Dyskeratotic__094_01,Dyskeratotic__094,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_01_cyt.dat,TRUE,,208,152,Dyskeratotic,RGB,uint8,12,33,1185,16150,14965,158,0,TRUE,TRUE
Dyskeratotic__094_02,Dyskeratotic__094,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\094_02_cyt.dat,TRUE,,124,136,Dyskeratotic,RGB,uint8,11,20,1035,7119,6084,150,0,TRUE,TRUE
Dyskeratotic__095_01,Dyskeratotic__095,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_01_cyt.dat,TRUE,,207,133,Dyskeratotic,RGB,uint8,11,20,931,15025,14094,148,0,TRUE,TRUE
Dyskeratotic__095_02,Dyskeratotic__095,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\095_02_cyt.dat,TRUE,,104,125,Dyskeratotic,RGB,uint8,8,12,864,5365,4501,146,0,TRUE,TRUE
Dyskeratotic__096_01,Dyskeratotic__096,data\raw\sipakmed\im_Dyskeratotic\CROPPED\096_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\096_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\096_01_cyt.dat,TRUE,,180,156,Dyskeratotic,RGB,uint8,10,19,1177,15031,13854,164,0,TRUE,TRUE
Dyskeratotic__097_01,Dyskeratotic__097,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_01_cyt.dat,TRUE,,86,76,Dyskeratotic,RGB,uint8,10,13,663,2738,2075,124,0,TRUE,TRUE
Dyskeratotic__097_02,Dyskeratotic__097,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_02_cyt.dat,TRUE,,130,82,Dyskeratotic,RGB,uint8,12,18,1156,4963,3807,176,0,TRUE,TRUE
Dyskeratotic__097_03,Dyskeratotic__097,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_03_cyt.dat,TRUE,,98,94,Dyskeratotic,RGB,uint8,11,13,731,3603,2872,142,0,TRUE,TRUE
Dyskeratotic__097_04,Dyskeratotic__097,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_04_cyt.dat,TRUE,,137,108,Dyskeratotic,RGB,uint8,9,15,810,6313,5503,136,0,TRUE,TRUE
Dyskeratotic__097_05,Dyskeratotic__097,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\097_05_cyt.dat,TRUE,,95,97,Dyskeratotic,RGB,uint8,13,13,1533,3184,1651,200,0,TRUE,TRUE
Dyskeratotic__098_01,Dyskeratotic__098,data\raw\sipakmed\im_Dyskeratotic\CROPPED\098_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\098_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\098_01_cyt.dat,TRUE,,124,127,Dyskeratotic,RGB,uint8,10,13,1846,7754,5908,204,0,TRUE,TRUE
Dyskeratotic__099_01,Dyskeratotic__099,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_01_cyt.dat,TRUE,,121,95,Dyskeratotic,RGB,uint8,11,13,1732,5262,3530,204,0,TRUE,TRUE
Dyskeratotic__099_02,Dyskeratotic__099,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_02_cyt.dat,TRUE,,98,134,Dyskeratotic,RGB,uint8,11,15,2084,6498,4414,222,0,TRUE,TRUE
Dyskeratotic__099_03,Dyskeratotic__099,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\099_03_cyt.dat,TRUE,,99,123,Dyskeratotic,RGB,uint8,13,18,1413,3660,2247,198,0,TRUE,TRUE
Dyskeratotic__100_01,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_01_cyt.dat,TRUE,,112,74,Dyskeratotic,RGB,uint8,12,13,966,3354,2388,148,0,TRUE,TRUE
Dyskeratotic__100_02,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_02_cyt.dat,TRUE,,99,71,Dyskeratotic,RGB,uint8,15,18,1391,2859,1468,198,0,TRUE,TRUE
Dyskeratotic__100_03,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_03_cyt.dat,TRUE,,107,88,Dyskeratotic,RGB,uint8,17,17,2093,4230,2137,236,0,TRUE,TRUE
Dyskeratotic__100_04,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_04_cyt.dat,TRUE,,105,100,Dyskeratotic,RGB,uint8,12,13,1195,4896,3701,172,0,TRUE,TRUE
Dyskeratotic__100_05,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_05_cyt.dat,TRUE,,91,89,Dyskeratotic,RGB,uint8,11,14,1275,3847,2572,178,0,TRUE,TRUE
Dyskeratotic__100_06,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_06.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_06_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_06_cyt.dat,TRUE,,113,83,Dyskeratotic,RGB,uint8,12,16,1334,4620,3286,174,0,TRUE,TRUE
Dyskeratotic__100_07,Dyskeratotic__100,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_07.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_07_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\100_07_cyt.dat,TRUE,,98,103,Dyskeratotic,RGB,uint8,12,15,1472,4818,3346,196,0,TRUE,TRUE
